EEG1, EEG2, EEG3, EEG4, EEG5, Eyes
808.2784,845.348,872.7473,868.718,815.1282,1
838.9011,842.5275,858.2418,879.1942,834.8718,1
882.8205,843.3333,849.7802,891.282,852.6007,1
878.7912,840.9158,857.8388,895.3113,910.2198,1
836.0806,838.9011,884.0293,887.2527,854.6154,1
819.1575,832.4542,883.6264,882.0146,794.9817,1
832.8571,824.3956,866.3004,883.6264,800.2198,1
877.9854,821.5751,863.8828,893.6996,865.4945,1
890.4762,822.7839,873.1502,899.3406,898.1319,1
844.9451,828.4249,877.5824,890.4762,896.1172,1
824.7985,827.619,879.597,882.4176,868.718,1
846.5568,819.9634,876.3736,901.3553,804.652,1
894.5055,821.978,851.392,921.0989,865.8975,1
911.0256,832.4542,858.6447,911.4286,916.2637,1
866.7033,834.0659,889.2674,898.5348,806.6667,1
840.1099,831.2454,900.5494,888.8644,776.4469,1
856.6301,832.4542,893.6996,892.0879,823.1868,1
900.5494,832.4542,873.9561,906.5934,844.1392,1
906.5934,835.2747,869.9268,909.4139,885.6411,1
864.2857,835.6777,878.7912,898.5348,880.403,1
835.6777,838.0952,871.9414,889.6703,860.6594,1
841.7216,840.9158,869.5238,886.4469,807.0696,1
883.2234,840.1099,871.9414,895.7143,815.9341,1
906.5934,846.9597,871.1356,908.608,894.9084,1
884.4323,853.0037,869.1208,897.326,916.2637,1
851.392,849.3773,865.0916,882.8205,893.6996,1
847.7656,846.9597,875.1649,885.6411,822.7839,1
883.2234,852.1978,860.6594,897.326,859.0476,1
914.652,853.8095,844.5421,904.9817,911.0256,1
884.0293,851.392,870.3297,891.282,877.9854,1
838.4982,851.7949,891.282,876.3736,844.1392,1
840.5128,853.0037,869.1208,880.403,828.022,1
873.5531,852.6007,856.2271,882.0146,853.0037,1
905.3846,855.0183,865.0916,883.2234,923.9194,1
884.8351,859.0476,870.7326,887.2527,915.4579,1
832.4542,860.6594,882.8205,879.597,828.4249,1
837.2894,859.0476,870.7326,873.5531,848.1685,1
866.3004,855.0183,851.392,884.8351,873.1502,1
894.1025,853.8095,853.4066,896.9231,837.2894,1
886.4469,859.4506,864.6887,894.1025,875.5677,1
837.6923,857.4359,875.5677,875.9707,905.7875,1
827.2161,853.4066,867.9121,872.7473,833.2601,1
858.2418,858.2418,856.2271,885.2381,806.6667,1
892.4908,861.0623,844.1392,892.8938,888.0586,1
891.282,863.8828,837.6923,891.685,915.4579,1
844.1392,861.0623,860.2564,874.3589,855.0183,1
818.3516,853.4066,876.3736,863.0769,840.9158,1
846.1539,851.392,870.7326,870.3297,826.8132,1
886.0439,853.0037,859.8535,878.3883,875.9707,1
887.2527,857.8388,858.6447,886.8498,930.7692,1
838.4982,859.8535,867.1062,875.9707,853.8095,1
819.9634,858.6447,868.718,862.674,832.4542,1
848.9744,857.8388,855.0183,865.4945,827.2161,1
889.2674,857.033,842.9304,874.7619,880,1
892.8938,860.6594,853.0037,883.2234,885.6411,1
847.7656,862.2711,863.4799,871.9414,868.718,1
824.3956,861.8681,860.6594,868.315,863.0769,1
840.9158,858.2418,853.8095,873.1502,803.0403,1
884.0293,860.6594,846.5568,881.6117,878.7912,1
895.3113,867.1062,841.3187,885.2381,927.9487,1
854.6154,869.9268,854.6154,877.1795,857.4359,1
830.8425,865.4945,875.1649,870.3297,792.1612,1
843.7363,858.2418,865.8975,869.5238,776.0439,1
879.1942,856.2271,844.1392,873.5531,867.1062,1
898.5348,860.2564,850.5861,878.7912,938.022,1
862.2711,865.4945,855.0183,877.9854,853.8095,1
830.8425,866.3004,849.3773,867.5092,782.0879,1
840.5128,863.0769,859.8535,863.0769,809.4872,1
874.3589,857.8388,850.1832,870.3297,862.674,1
894.5055,860.2564,844.1392,879.1942,891.685,1
864.2857,865.4945,858.2418,875.5677,867.9121,1
832.4542,863.4799,865.0916,863.0769,837.2894,1
831.2454,858.2418,857.033,856.6301,809.8901,1
866.7033,859.8535,844.9451,870.7326,858.6447,1
899.3406,865.0916,847.3626,886.0439,917.0696,1
873.9561,865.4945,858.2418,873.9561,906.9963,1
834.0659,860.2564,856.6301,858.6447,847.7656,1
830.0366,857.8388,850.989,862.674,834.0659,1
859.4506,855.4213,843.3333,867.1062,858.2418,1
897.7289,858.2418,839.304,876.7766,890.0732,1
879.1942,862.674,851.392,883.2234,881.2088,1
832.0513,865.0916,867.1062,874.3589,832.0513,1
817.9487,861.8681,871.1356,866.3004,826.8132,1
844.5421,855.8242,859.0476,857.8388,826.8132,1
889.2674,857.8388,844.9451,874.3589,856.2271,1
869.5238,857.4359,848.1685,876.7766,904.5787,1
826.0073,853.8095,862.674,861.4652,878.7912,1
820.7692,854.6154,857.4359,854.6154,822.381,1
843.7363,854.2125,851.7949,857.4359,859.0476,1
884.4323,859.4506,857.4359,871.5385,897.326,1
880.8058,864.2857,864.6887,874.3589,906.1905,1
837.2894,861.0623,877.5824,863.0769,857.8388,1
827.2161,858.2418,860.2564,854.2125,818.3516,1
851.7949,856.2271,841.3187,859.0476,876.3736,1
883.6264,856.2271,843.3333,873.5531,923.1135,1
880.8058,861.0623,841.3187,883.6264,879.597,1
836.8865,865.8975,857.4359,868.718,831.2454,1
816.337,864.2857,875.1649,860.6594,836.8865,1
830.4396,859.0476,857.033,859.0476,824.3956,1
877.5824,862.674,838.4982,858.6447,863.4799,1
887.6557,866.7033,845.7509,870.3297,872.3443,1
838.9011,865.4945,864.6887,855.8242,797.8022,1
811.0989,863.4799,863.0769,837.2894,815.1282,1
831.2454,861.0623,846.1539,846.5568,853.0037,1
875.5677,864.2857,837.6923,861.0623,905.7875,1
886.8498,872.7473,839.304,866.7033,934.7985,1
839.707,872.3443,855.8242,856.2271,911.0256,1
813.5165,868.718,860.6594,846.9597,867.5092,1
830.8425,867.5092,852.6007,845.7509,873.5531,1
867.9121,866.7033,846.9597,854.2125,909.8168,1
885.2381,868.718,830.8425,867.9121,915.8608,1
855.4213,868.315,842.1245,867.5092,866.3004,1
824.3956,865.8975,861.8681,850.989,849.3773,1
836.4835,866.7033,853.0037,848.9744,843.7363,1
874.3589,867.5092,845.7509,863.4799,862.674,1
890.0732,868.718,842.9304,877.5824,917.0696,1
863.4799,871.1356,850.989,882.0146,926.337,1
821.5751,867.1062,855.4213,865.0916,843.3333,1
823.9927,863.8828,840.9158,853.8095,841.3187,1
863.8828,861.4652,838.0952,864.6887,837.2894,1
890.8792,862.674,840.1099,873.9561,834.8718,1
865.8975,866.7033,849.7802,866.7033,919.4872,1
826.0073,865.0916,859.4506,855.0183,869.5238,1
832.0513,861.8681,855.0183,857.4359,799.4139,1
864.2857,860.6594,845.7509,867.9121,841.3187,1
893.2967,861.4652,845.348,875.9707,943.2601,1
875.1649,864.6887,842.9304,872.3443,934.7985,1
827.619,868.718,842.1245,862.674,840.5128,1
823.1868,865.0916,846.1539,858.6447,811.5018,1
851.7949,861.4652,848.1685,865.8975,812.7106,1
882.0146,867.1062,834.4689,879.1942,884.4323,1
877.9854,872.3443,840.5128,872.7473,863.8828,1
838.9011,871.1356,871.9414,853.8095,846.9597,1
826.0073,865.4945,866.7033,848.9744,876.7766,1
846.5568,861.4652,844.9451,851.7949,821.5751,1
887.2527,861.8681,842.9304,863.0769,836.0806,1
884.8351,869.5238,847.7656,865.8975,884.8351,1
838.9011,871.5385,849.7802,852.6007,846.9597,1
833.663,871.1356,849.7802,852.1978,825.6044,1
856.2271,870.3297,840.5128,863.0769,873.9561,1
888.8644,862.674,839.707,874.7619,911.4286,1
895.3113,863.4799,855.0183,871.9414,918.6813,1
842.5275,869.9268,862.674,859.0476,848.1685,1
818.7546,864.2857,864.2857,857.8388,771.2088,1
860.2564,861.4652,856.2271,882.4176,809.0842,1
898.9377,874.7619,829.2308,880.403,903.3699,1
879.597,877.1795,829.2308,850.989,946.4835,1
834.4689,871.9414,856.6301,846.9597,880.8058,1
809.0842,867.9121,854.6154,840.1099,797.8022,1
817.5458,865.0916,836.4835,838.9011,806.2637,1
853.4066,870.3297,825.6044,847.3626,888.0586,1
876.3736,877.9854,836.4835,861.8681,913.0403,1
843.7363,880.403,848.5714,854.2125,877.5824,1
809.8901,876.3736,848.1685,832.4542,838.4982,1
822.381,871.5385,842.1245,841.3187,819.5604,1
858.6447,870.3297,836.0806,859.0476,853.4066,1
874.7619,871.5385,828.022,861.8681,899.7436,1
846.5568,870.7326,833.2601,850.989,871.1356,1
812.7106,867.9121,850.1832,834.4689,867.5092,1
816.7399,865.0916,845.348,830.4396,868.718,1
856.6301,859.8535,834.0659,842.5275,821.5751,1
882.4176,865.0916,832.4542,858.6447,847.3626,1
858.2418,873.1502,827.2161,861.0623,877.5824,1
821.978,870.7326,828.022,851.392,857.4359,1
825.6044,865.4945,846.5568,848.1685,828.4249,1
866.7033,863.8828,853.8095,854.6154,848.1685,1
895.7143,867.5092,845.7509,868.718,898.9377,1
867.9121,868.315,849.7802,861.0623,864.6887,1
822.7839,864.6887,856.6301,850.5861,821.1722,1
824.3956,858.2418,846.9597,849.3773,827.619,1
857.4359,858.2418,838.9011,854.6154,852.6007,1
892.8938,862.674,840.9158,866.7033,908.2051,1
877.9854,865.8975,841.3187,869.9268,908.608,1
828.4249,866.3004,843.7363,860.6594,855.8242,1
827.2161,863.4799,840.9158,863.8828,816.337,1
859.4506,861.4652,832.8571,877.1795,823.5897,1
891.685,865.4945,832.8571,882.8205,871.9414,1
881.2088,869.9268,842.1245,873.5531,875.1649,1
836.4835,866.7033,852.1978,858.6447,846.5568,1
832.4542,865.4945,852.1978,859.4506,783.2967,1
865.4945,862.674,842.9304,867.1062,784.1025,1
896.9231,863.4799,835.6777,882.4176,954.5421,1
892.8938,871.5385,836.4835,885.2381,962.1978,1
844.9451,868.315,851.7949,865.0916,860.2564,1
825.6044,863.0769,861.8681,855.8242,840.9158,1
850.5861,862.2711,848.1685,861.0623,827.619,1
889.6703,861.0623,837.6923,874.7619,875.5677,1
887.6557,861.8681,839.707,875.1649,897.326,1
843.3333,865.4945,852.1978,861.0623,834.0659,1
822.381,863.4799,857.033,855.4213,823.5897,1
840.9158,859.8535,844.5421,860.2564,873.9561,1
877.9854,860.6594,834.0659,874.3589,884.4323,1
886.0439,863.8828,829.2308,879.597,890.8792,1
842.5275,861.0623,838.9011,861.0623,865.8975,1
813.1135,856.2271,859.0476,845.7509,845.348,1
832.8571,856.6301,859.8535,858.2418,821.978,1
873.1502,852.1978,840.5128,866.3004,816.337,1
883.6264,855.4213,833.663,867.1062,843.7363,1
850.5861,868.718,849.7802,871.1356,823.9927,1
814.7253,868.718,849.3773,854.6154,801.4286,1
822.7839,862.674,842.9304,852.6007,801.8315,1
871.1356,858.2418,832.0513,862.2711,844.5421,1
889.2674,859.4506,826.8132,857.033,922.3077,1
856.6301,863.8828,842.1245,857.4359,863.8828,1
825.6044,867.1062,852.6007,852.6007,799.4139,1
829.6337,865.4945,848.9744,850.5861,819.1575,1
859.0476,859.4506,837.2894,857.8388,853.0037,1
882.4176,861.4652,832.4542,865.0916,871.9414,1
865.4945,866.3004,843.3333,865.8975,859.8535,1
819.9634,863.4799,852.1978,857.4359,809.8901,1
815.5311,862.674,848.9744,858.2418,823.5897,1
862.2711,863.0769,834.0659,868.315,860.2564,1
887.6557,861.0623,825.6044,868.718,934.3956,1
860.2564,865.0916,843.3333,864.6887,946.0806,1
817.1429,863.8828,860.6594,851.392,812.7106,1
813.1135,857.8388,859.0476,846.5568,818.7546,1
850.1832,856.6301,846.5568,861.8681,855.8242,1
879.597,857.8388,831.2454,868.315,887.6557,1
869.1208,863.8828,836.8865,863.4799,906.9963,1
826.4103,868.718,847.3626,861.4652,842.1245,1
815.1282,866.3004,835.2747,862.674,841.3187,1
851.7949,861.4652,836.0806,865.0916,837.6923,1
881.6117,859.4506,842.1245,866.7033,917.0696,1
868.315,863.4799,847.7656,872.3443,928.7546,1
822.381,865.4945,858.2418,858.6447,831.2454,1
811.0989,863.8828,852.6007,844.1392,819.5604,1
847.7656,862.2711,839.707,855.4213,813.9194,1
888.8644,862.674,825.6044,873.5531,847.3626,1
882.8205,866.7033,823.1868,871.9414,869.9268,1
841.7216,867.9121,838.0952,853.8095,847.7656,1
830.0366,865.4945,846.9597,847.7656,867.5092,1
848.1685,865.0916,842.9304,853.8095,861.4652,1
886.4469,866.7033,835.2747,861.0623,911.8315,1
886.0439,867.9121,842.5275,867.5092,928.3516,1
843.7363,870.3297,855.4213,863.8828,830.0366,1
823.9927,867.9121,847.7656,855.0183,846.9597,1
840.5128,861.8681,839.707,863.8828,866.3004,1
880,863.4799,838.9011,877.5824,871.9414,1
892.0879,867.5092,842.1245,875.5677,907.3993,1
853.4066,866.7033,856.6301,865.0916,857.8388,1
821.1722,867.1062,861.0623,858.2418,836.8865,1
833.663,864.6887,846.1539,863.8828,852.6007,1
878.7912,860.2564,831.2454,872.3443,865.0916,1
897.7289,863.0769,835.2747,880,895.7143,1
859.4506,866.3004,846.5568,873.5531,886.8498,1
827.2161,867.1062,856.6301,864.2857,818.7546,1
838.4982,864.2857,852.6007,867.1062,773.6264,1
882.0146,862.674,835.6777,869.1208,862.2711,1
896.5201,863.4799,836.8865,869.5238,896.1172,1
862.2711,865.8975,855.4213,863.4799,809.4872,1
832.0513,870.7326,861.4652,853.8095,816.7399,1
831.6484,867.9121,846.1539,853.8095,841.7216,1
870.3297,866.3004,832.4542,861.0623,849.3773,1
897.326,869.1208,837.2894,873.5531,908.2051,1
869.5238,868.315,850.5861,872.7473,861.0623,1
836.8865,861.8681,847.3626,863.4799,825.6044,1
841.3187,861.0623,835.6777,862.2711,849.3773,1
868.718,863.4799,838.4982,857.033,816.337,1
890.8792,866.7033,841.3187,860.2564,874.7619,1
869.5238,869.1208,845.7509,857.033,885.2381,1
822.381,865.0916,853.8095,847.3626,813.9194,1
823.1868,861.0623,842.9304,848.9744,796.1905,1
853.0037,856.2271,828.4249,857.033,832.8571,1
883.2234,857.4359,832.4542,865.0916,899.7436,1
879.597,865.0916,842.5275,863.0769,887.2527,1
829.2308,864.6887,854.2125,850.1832,835.6777,1
819.5604,862.2711,852.1978,851.392,860.2564,1
849.7802,858.6447,836.8865,854.6154,875.9707,1
882.4176,856.2271,821.1722,859.8535,883.2234,1
878.3883,863.8828,829.2308,877.5824,842.9304,1
836.0806,869.1208,855.4213,874.7619,795.3846,1
823.9927,865.4945,853.0037,855.4213,838.0952,1
845.7509,863.8828,845.348,855.4213,852.1978,1
883.2234,864.6887,842.1245,864.6887,889.2674,1
881.6117,867.1062,845.7509,870.7326,902.5641,1
834.0659,868.315,854.6154,861.8681,825.2015,1
821.5751,865.8975,851.7949,853.8095,804.2491,1
845.348,859.0476,844.5421,859.0476,786.9231,1
879.597,861.0623,834.8718,872.3443,816.337,1
886.0439,869.9268,833.2601,879.597,869.1208,1
846.1539,871.1356,849.7802,868.315,844.9451,1
823.5897,869.1208,858.6447,851.7949,827.619,1
844.1392,869.5238,843.3333,858.6447,798.608,1
884.4323,868.718,826.8132,874.7619,868.718,1
890.4762,867.1062,830.4396,869.5238,912.2344,1
851.392,869.1208,852.1978,858.2418,846.1539,1
826.0073,868.718,860.2564,848.1685,865.8975,1
834.8718,864.6887,852.1978,850.5861,869.1208,1
877.9854,862.674,840.9158,862.674,848.1685,1
896.9231,869.5238,840.9158,874.7619,911.0256,1
860.2564,870.7326,848.1685,867.1062,916.2637,1
826.8132,867.1062,842.1245,850.5861,876.7766,1
830.8425,866.3004,845.348,844.1392,823.5897,1
867.1062,863.4799,844.5421,854.6154,811.5018,1
889.6703,869.1208,841.7216,862.2711,879.597,1
857.8388,871.5385,850.5861,852.6007,875.1649,1
818.3516,864.6887,851.392,849.7802,865.8975,1
824.3956,862.674,841.3187,851.7949,881.6117,1
857.4359,861.0623,837.2894,853.4066,846.9597,1
882.4176,861.8681,830.4396,861.4652,874.7619,1
864.6887,866.7033,832.0513,859.0476,887.6557,1
827.2161,868.718,852.6007,846.1539,873.5531,1
826.8132,865.4945,859.4506,853.8095,869.1208,1
861.8681,861.8681,843.3333,871.9414,856.2271,1
891.685,864.6887,836.4835,875.1649,893.6996,1
873.5531,868.718,843.7363,869.1208,887.6557,1
828.8278,867.5092,846.9597,861.0623,851.7949,1
821.1722,865.0916,844.5421,861.8681,840.1099,1
851.392,860.6594,837.2894,875.9707,817.1429,1
885.6411,860.2564,838.0952,881.2088,863.4799,1
874.3589,863.4799,847.7656,871.9414,905.3846,1
828.8278,865.4945,854.2125,860.6594,869.5238,1
818.7546,863.4799,856.6301,857.8388,823.5897,1
848.1685,861.0623,846.1539,872.7473,864.2857,1
882.4176,864.2857,825.6044,883.6264,929.1575,1
872.3443,865.4945,840.5128,876.7766,894.5055,1
827.619,867.1062,867.1062,869.9268,891.685,1
818.3516,863.4799,854.6154,857.033,920.293,1
843.7363,861.8681,836.4835,854.6154,837.6923,1
878.3883,864.2857,836.8865,866.7033,843.3333,1
879.597,866.3004,834.8718,862.674,890.4762,1
840.1099,866.3004,841.3187,860.2564,853.4066,1
820.3663,863.0769,853.4066,856.6301,798.608,1
837.2894,865.8975,849.7802,860.2564,778.0586,1
881.2088,866.7033,836.4835,869.9268,827.619,1
889.6703,865.4945,829.6337,868.718,903.3699,1
840.1099,869.1208,838.0952,862.2711,876.7766,1
815.1282,869.5238,839.304,857.033,868.718,1
834.4689,866.7033,837.6923,858.6447,867.5092,1
873.5531,861.0623,832.0513,862.674,871.5385,1
890.4762,857.8388,837.6923,870.3297,863.4799,1
854.2125,857.4359,850.1832,872.3443,794.5787,1
823.9927,858.2418,847.3626,865.8975,826.4103,1
839.304,853.0037,849.3773,871.5385,836.4835,1
890.8792,843.7363,844.9451,883.6264,838.4982,1
906.1905,855.8242,838.0952,882.8205,884.0293,1
852.1978,871.1356,846.1539,853.8095,892.0879,1
811.5018,866.3004,849.3773,831.2454,853.8095,1
826.8132,861.0623,844.9451,845.348,810.293,1
859.8535,863.0769,826.0073,851.392,877.9854,1
871.5385,870.7326,813.9194,844.9451,928.7546,1
827.2161,875.5677,823.5897,829.2308,863.4799,1
778.8644,873.9561,835.6777,813.1135,844.1392,1
774.0293,875.1649,831.2454,798.2051,839.304,1
805.0549,873.9561,816.7399,793.3699,845.7509,1
839.304,883.6264,811.9048,802.6374,883.6264,1
806.6667,890.0732,817.9487,794.5787,861.4652,1
772.0146,891.685,818.3516,774.8351,864.6887,1
772.0146,892.8938,811.9048,763.9561,886.0439,1
800.2198,886.4469,803.4432,779.6703,860.2564,1
836.0806,888.8644,801.0256,796.9963,914.2491,1
811.9048,896.5201,810.293,787.326,914.652,1
768.3883,896.1172,815.9341,775.2381,854.2125,1
770.403,892.4908,814.3223,780.4762,850.1832,1
809.8901,890.0732,808.6813,794.5787,879.597,1
844.1392,886.0439,796.5934,808.2784,929.9634,1
831.6484,888.8644,803.0403,817.1429,885.6411,1
792.5641,891.282,826.8132,809.8901,811.9048,1
790.5494,884.8351,831.2454,806.6667,850.1832,1
819.5604,880.403,822.7839,821.978,850.1832,1
858.6447,880,818.7546,837.6923,859.4506,1
864.2857,881.6117,832.0513,839.304,881.2088,1
828.4249,884.4323,844.9451,831.2454,835.2747,1
811.9048,881.2088,839.707,825.6044,840.9158,1
832.0513,876.3736,829.2308,834.0659,843.3333,1
875.1649,876.7766,819.9634,850.989,871.5385,1
880,877.1795,822.7839,855.0183,880.8058,1
836.8865,877.1795,834.4689,844.5421,832.4542,1
821.978,882.4176,843.7363,841.3187,847.7656,1
846.9597,878.3883,840.5128,851.392,853.0037,1
885.2381,871.5385,829.2308,861.8681,879.1942,1
895.7143,874.3589,831.6484,867.9121,883.2234,1
857.033,876.7766,840.5128,863.8828,804.2491,1
827.2161,872.3443,851.392,858.6447,801.8315,1
845.348,871.9414,851.392,865.4945,806.2637,1
895.7143,873.5531,837.6923,879.1942,867.9121,1
908.608,871.9414,834.4689,880.8058,896.9231,1
873.9561,873.9561,842.5275,872.7473,851.7949,1
846.1539,873.5531,846.1539,870.3297,844.5421,1
851.392,867.9121,839.707,871.5385,780.0732,1
892.0879,868.315,832.0513,871.5385,815.5311,1
908.2051,869.9268,836.8865,878.7912,926.7399,1
869.9268,868.718,847.3626,872.3443,908.2051,1
828.022,870.3297,851.7949,856.2271,888.4615,1
831.6484,867.1062,845.348,856.2271,890.0732,1
874.3589,865.8975,835.2747,861.4652,857.8388,1
896.9231,866.7033,832.8571,867.5092,902.5641,1
866.3004,867.1062,840.5128,867.9121,900.9524,1
830.4396,867.5092,845.7509,858.6447,816.7399,1
836.8865,865.0916,842.9304,853.8095,808.6813,1
863.8828,860.2564,838.9011,859.4506,836.8865,1
887.6557,863.0769,838.9011,873.9561,881.2088,1
873.9561,867.5092,844.9451,875.9707,894.5055,1
840.1099,865.8975,846.5568,861.8681,896.9231,1
842.5275,866.7033,841.7216,855.4213,845.348,1
865.8975,871.5385,833.663,855.8242,786.1172,1
890.0732,875.5677,831.2454,862.2711,872.3443,1
873.5531,873.5531,840.9158,855.0183,907.3993,1
832.4542,873.1502,848.5714,850.989,858.2418,1
836.8865,875.1649,841.7216,858.2418,810.696,1
865.8975,872.3443,833.663,861.8681,846.9597,1
898.9377,872.3443,832.0513,875.5677,886.4469,1
891.685,871.9414,835.2747,880.403,858.2418,1
848.9744,870.3297,840.5128,867.1062,828.4249,1
836.4835,869.9268,834.4689,865.4945,815.5311,1
861.4652,870.3297,829.2308,875.9707,839.707,1
900.9524,869.9268,823.5897,876.7766,892.4908,1
892.4908,869.5238,829.2308,869.1208,882.0146,1
841.3187,869.9268,842.5275,850.989,871.5385,1
822.381,867.9121,841.3187,844.5421,879.1942,1
843.7363,865.4945,828.022,853.0037,824.3956,1
890.8792,868.315,826.4103,868.718,874.7619,1
890.4762,871.5385,837.6923,875.9707,911.8315,1
836.8865,868.718,841.7216,863.0769,850.989,1
817.9487,867.9121,836.4835,852.1978,831.2454,1
839.707,867.9121,830.8425,855.8242,792.967,1
883.2234,867.9121,830.4396,873.5531,846.1539,1
890.8792,869.5238,831.2454,877.9854,891.685,1
846.5568,871.5385,840.1099,863.4799,835.2747,1
824.3956,867.9121,848.1685,851.392,829.2308,1
835.2747,862.2711,842.9304,851.7949,842.9304,1
869.1208,863.4799,830.0366,863.8828,903.7729,1
886.4469,866.7033,830.0366,882.0146,919.0842,1
860.6594,871.9414,842.1245,868.718,873.5531,1
828.022,872.7473,845.348,844.5421,879.1942,1
835.2747,870.7326,839.304,856.2271,830.8425,1
875.5677,867.9121,832.8571,868.315,817.1429,1
888.4615,866.7033,834.8718,876.3736,872.3443,1
858.2418,870.7326,842.1245,875.9707,877.5824,1
826.4103,870.7326,839.707,858.2418,835.6777,1
832.0513,867.1062,829.6337,862.2711,791.7582,1
869.5238,861.8681,820.3663,872.7473,810.696,1
892.8938,860.2564,826.0073,871.1356,871.5385,1
864.6887,865.0916,846.1539,865.4945,875.9707,1
824.7985,867.1062,849.3773,851.7949,839.304,1
826.8132,865.4945,843.3333,848.9744,822.381,1
855.4213,860.6594,834.8718,853.8095,836.0806,1
884.4323,862.674,829.2308,868.718,867.5092,1
867.1062,871.1356,840.9158,875.9707,881.6117,1
820.3663,871.1356,845.348,857.8388,840.1099,1
813.1135,863.8828,837.2894,849.3773,828.022,1
849.3773,860.6594,828.8278,860.2564,853.0037,1
885.6411,864.2857,816.337,868.315,884.0293,1
